DATE,TIME,WSPD,ATMP
29/12/2025,19:30,0.0,5.9
29/12/2025,19:35,14.3,6.0
29/12/2025,19:45,0.0,6.0
29/12/2025,19:50,0.0,5.9
29/12/2025,19:55,0.0,5.9
29/12/2025,20:00,11.8,5.9
29/12/2025,20:05,0.0,6.1
29/12/2025,20:15,0.0,6.1
29/12/2025,20:20,0.0,6.1
29/12/2025,20:30,0.0,6.1
29/12/2025,20:35,0.0,6.1
29/12/2025,20:40,8.4,6.2
29/12/2025,20:45,0.0,6.2
29/12/2025,20:50,0.0,6.2
29/12/2025,20:55,0.0,6.2
29/12/2025,21:00,9.5,6.3
29/12/2025,21:05,0.0,6.2
29/12/2025,21:10,0.0,6.3
29/12/2025,21:15,0.0,6.3
29/12/2025,21:20,0.0,6.3
29/12/2025,21:25,0.0,6.3
29/12/2025,21:30,0.0,6.3
29/12/2025,21:35,6.5,6.3
29/12/2025,21:40,0.0,6.3
29/12/2025,21:45,3.7,6.4
29/12/2025,21:50,3.8,6.3
29/12/2025,21:55,8.0,6.3
29/12/2025,22:00,0.0,6.3
29/12/2025,22:05,7.6,6.2
29/12/2025,22:10,7.6,6.3
29/12/2025,22:15,7.4,6.3
29/12/2025,22:20,6.7,6.3
29/12/2025,22:25,7.5,6.3
29/12/2025,22:35,7.8,6.3
29/12/2025,22:40,0.0,6.3
29/12/2025,22:45,9.7,6.3
29/12/2025,22:50,9.7,6.4
29/12/2025,22:55,11.2,6.3
29/12/2025,23:00,0.0,6.3
29/12/2025,23:05,11.3,6.4
29/12/2025,23:20,12.3,6.3
29/12/2025,23:25,11.8,6.3
29/12/2025,23:30,0.0,6.4
29/12/2025,23:35,11.6,6.3
29/12/2025,23:40,11.1,6.3
29/12/2025,23:45,11.3,6.3
29/12/2025,23:50,11.8,6.3
29/12/2025,23:55,11.9,6.4
