DATE,TIME,WSPD,ATMP
20/11/2025,10:55,0.0,3.4
20/11/2025,11:00,0.0,3.4
20/11/2025,11:05,0.0,3.4
20/11/2025,11:10,0.0,3.4
20/11/2025,11:15,0.0,3.4
20/11/2025,11:20,0.0,3.4
20/11/2025,11:25,0.0,3.4
20/11/2025,11:30,0.0,3.4
20/11/2025,11:35,0.0,3.4
20/11/2025,11:40,0.0,3.4
20/11/2025,11:45,0.0,3.4
20/11/2025,11:50,0.0,3.4
20/11/2025,11:55,0.0,3.4
20/11/2025,12:00,0.0,3.4
20/11/2025,12:05,0.0,3.4
20/11/2025,12:10,0.0,3.4
20/11/2025,12:15,0.0,3.4
20/11/2025,12:20,0.0,3.4
20/11/2025,12:25,0.0,3.4
20/11/2025,12:30,0.0,3.4
20/11/2025,12:35,0.0,3.4
20/11/2025,12:40,8.3,4.2
20/11/2025,12:45,0.0,4.2
20/11/2025,12:50,0.0,4.2
20/11/2025,12:55,0.0,4.2
20/11/2025,13:00,0.0,4.2
20/11/2025,13:05,0.0,4.2
20/11/2025,13:10,0.0,4.2
20/11/2025,13:15,0.0,4.2
20/11/2025,13:20,0.0,4.2
20/11/2025,13:25,0.0,4.2
20/11/2025,13:30,0.0,4.2
20/11/2025,13:35,0.0,4.2
20/11/2025,13:40,0.0,4.2
20/11/2025,13:45,0.0,4.2
20/11/2025,13:50,0.0,4.2
20/11/2025,13:55,0.0,4.2
20/11/2025,14:00,0.0,4.2
20/11/2025,14:05,0.0,4.2
20/11/2025,14:10,0.0,4.2
20/11/2025,14:15,0.0,4.2
20/11/2025,14:20,0.0,4.2
20/11/2025,14:25,0.0,4.2
20/11/2025,14:30,0.0,4.2
20/11/2025,14:35,0.0,4.2
20/11/2025,14:40,0.0,5.2
20/11/2025,14:45,0.0,5.2
20/11/2025,14:50,14.7,5.2
20/11/2025,14:55,13.8,5.3
20/11/2025,15:00,6.8,5.5
20/11/2025,15:05,23.5,5.5
20/11/2025,15:10,20.5,5.3
20/11/2025,15:15,5.3,5.2
20/11/2025,15:20,18.0,5.2
20/11/2025,15:25,16.3,5.3
20/11/2025,15:30,12.9,5.1
20/11/2025,15:35,10.9,5.3
20/11/2025,15:40,0.0,5.1
20/11/2025,15:45,0.0,5.0
20/11/2025,15:50,14.4,5.2
20/11/2025,15:55,18.0,5.5
20/11/2025,16:00,20.6,5.7
20/11/2025,16:05,0.0,5.6
20/11/2025,16:10,0.0,5.3
20/11/2025,16:15,13.1,5.3
20/11/2025,16:20,12.2,5.2
20/11/2025,16:25,0.0,5.2
20/11/2025,16:30,0.0,5.2
20/11/2025,16:35,11.3,5.2
20/11/2025,16:40,0.0,5.3
20/11/2025,16:45,12.1,5.3
20/11/2025,16:50,0.0,5.3
20/11/2025,16:55,12.4,5.2
20/11/2025,17:00,9.8,5.3
20/11/2025,17:05,12.1,5.2
20/11/2025,17:10,6.0,5.1
20/11/2025,17:15,10.6,5.1
20/11/2025,17:20,5.2,5.2
20/11/2025,17:25,14.7,4.9
20/11/2025,17:30,0.0,5.0
20/11/2025,17:35,0.0,5.0
20/11/2025,17:40,0.0,5.0
20/11/2025,17:45,14.3,4.9
20/11/2025,17:50,0.0,4.9
20/11/2025,17:55,0.0,4.9
20/11/2025,18:00,0.0,4.9
20/11/2025,18:05,0.0,4.9
20/11/2025,18:10,0.0,4.9
20/11/2025,18:15,0.0,4.9
20/11/2025,18:20,0.0,4.9
20/11/2025,18:25,0.0,4.9
20/11/2025,18:30,0.0,4.9
20/11/2025,18:35,0.0,4.9
20/11/2025,18:40,0.0,4.9
20/11/2025,18:45,0.0,4.9
20/11/2025,18:50,0.0,4.9
20/11/2025,18:55,0.0,4.9
20/11/2025,19:00,0.0,4.9
20/11/2025,19:05,0.0,4.9
20/11/2025,19:10,0.0,4.9
20/11/2025,19:15,0.0,4.9
20/11/2025,19:20,0.0,4.9
20/11/2025,19:25,0.0,4.9
20/11/2025,19:30,0.0,4.9
20/11/2025,19:35,0.0,4.9
20/11/2025,19:40,0.0,4.9
20/11/2025,19:45,0.0,4.9
20/11/2025,19:50,9.2,3.8
20/11/2025,19:55,0.0,3.8
20/11/2025,20:00,0.0,3.8
20/11/2025,20:05,0.0,3.8
20/11/2025,20:10,0.0,3.8
20/11/2025,20:15,0.0,3.8
20/11/2025,20:20,0.0,3.8
20/11/2025,20:25,0.0,3.8
20/11/2025,20:30,0.0,3.8
20/11/2025,20:35,0.0,3.8
20/11/2025,20:40,0.0,3.8
20/11/2025,20:45,0.0,3.8
20/11/2025,20:50,0.0,3.8
20/11/2025,20:55,0.0,3.8
20/11/2025,21:00,0.0,3.8
20/11/2025,21:05,0.0,3.8
20/11/2025,21:10,0.0,3.8
20/11/2025,21:15,0.0,3.8
20/11/2025,21:20,0.0,3.8
20/11/2025,21:25,0.0,3.8
20/11/2025,21:30,0.0,3.8
20/11/2025,21:35,0.0,3.8
20/11/2025,21:40,0.0,3.8
20/11/2025,21:45,0.0,3.8
20/11/2025,21:50,0.0,3.8
20/11/2025,21:55,0.0,3.8
20/11/2025,22:00,0.0,3.8
20/11/2025,22:05,0.0,3.8
20/11/2025,22:10,0.0,3.8
20/11/2025,22:15,0.0,3.8
20/11/2025,22:20,0.0,3.8
20/11/2025,22:25,0.0,3.8
20/11/2025,22:30,0.0,3.8
20/11/2025,22:35,0.0,3.8
20/11/2025,22:40,0.0,3.8
20/11/2025,22:45,0.0,3.8
20/11/2025,22:50,0.0,3.8
20/11/2025,22:55,0.0,3.8
20/11/2025,23:00,0.0,3.8
20/11/2025,23:05,0.0,3.8
20/11/2025,23:10,0.0,3.8
20/11/2025,23:15,0.0,3.8
20/11/2025,23:20,0.0,3.8
20/11/2025,23:25,0.0,3.8
20/11/2025,23:30,0.0,3.8
20/11/2025,23:35,0.0,3.8
20/11/2025,23:40,0.0,3.8
20/11/2025,23:45,0.0,3.8
20/11/2025,23:50,0.0,3.8
20/11/2025,23:55,0.0,3.8
